Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,92629,CA,Orange County,Dana Point,8/31/2022,11.9
Zip,92630,CA,Orange County,Lake Forest,8/31/2022,11
Zip,92637,CA,Orange County,Laguna Woods,8/31/2022,11.7
Zip,92646,CA,Orange County,Huntington Beach,8/31/2022,10.9
Zip,92647,CA,Orange County,Huntington Beach,8/31/2022,10.4
Zip,92648,CA,Orange County,Huntington Beach,8/31/2022,10.6
Zip,92649,CA,Orange County,Huntington Beach,8/31/2022,10.7
Zip,92651,CA,Orange County,Laguna Beach,8/31/2022,12.1
Zip,92653,CA,Orange County,Laguna Hills,8/31/2022,11.1
Zip,92655,CA,Orange County,Westminster,8/31/2022,10
Zip,92656,CA,Orange County,Aliso Viejo,8/31/2022,11
Zip,92657,CA,Orange County,Newport Beach,8/31/2022,11
Zip,92660,CA,Orange County,Newport Beach,8/31/2022,11.9
Zip,92661,CA,Orange County,Newport Beach,8/31/2022,11.6
Zip,92662,CA,Orange County,Newport Beach,8/31/2022,11.7
Zip,92663,CA,Orange County,Newport Beach,8/31/2022,11.8
Zip,92672,CA,Orange County,San Clemente,8/31/2022,11.3
Zip,92673,CA,Orange County,San Clemente,8/31/2022,11.6
Zip,92675,CA,Orange County,San Juan Capistrano,8/31/2022,11.2
Zip,92676,CA,Orange County,Silverado,8/31/2022,9.6
Zip,92677,CA,Orange County,Laguna Niguel,8/31/2022,11.5
Zip,92679,CA,Orange County,Coto de Caza,8/31/2022,11.4
Zip,92683,CA,Orange County,Westminster,8/31/2022,10.4
Zip,92688,CA,Orange County,Rancho Santa Margarita,8/31/2022,11.1
Zip,92691,CA,Orange County,Mission Viejo,8/31/2022,11.1
Zip,92692,CA,Orange County,Mission Viejo,8/31/2022,11.1
Zip,92694,CA,Orange County,Ladera Ranch,8/31/2022,11.4
Zip,92701,CA,Orange County,Santa Ana,8/31/2022,10.3
Zip,92703,CA,Orange County,Santa Ana,8/31/2022,10.6
Zip,92704,CA,Orange County,Santa Ana,8/31/2022,10.4
Zip,92705,CA,Orange County,North Tustin,8/31/2022,11.5
Zip,92706,CA,Orange County,Santa Ana,8/31/2022,11.1
Zip,92707,CA,Orange County,Santa Ana,8/31/2022,10.1
Zip,92708,CA,Orange County,Fountain Valley,8/31/2022,10.3
Zip,92780,CA,Orange County,Tustin,8/31/2022,10.6
Zip,92782,CA,Orange County,Tustin,8/31/2022,10.7
Zip,92801,CA,Orange County,Anaheim,8/31/2022,10.8
Zip,92802,CA,Orange County,Anaheim,8/31/2022,10.6
Zip,92804,CA,Orange County,Anaheim,8/31/2022,10.6
Zip,92805,CA,Orange County,Anaheim,8/31/2022,10.8
Zip,92806,CA,Orange County,Anaheim,8/31/2022,10.8
Zip,92807,CA,Orange County,Anaheim,8/31/2022,10.8
Zip,92808,CA,Orange County,Anaheim,8/31/2022,10.7
Zip,92821,CA,Orange County,Brea,8/31/2022,10.6
Zip,92823,CA,Orange County,Brea,8/31/2022,10.7
Zip,92831,CA,Orange County,Fullerton,8/31/2022,11
Zip,92832,CA,Orange County,Fullerton,8/31/2022,10.5
Zip,92833,CA,Orange County,Fullerton,8/31/2022,10.9
Zip,92835,CA,Orange County,Fullerton,8/31/2022,10.7
Zip,92840,CA,Orange County,Garden Grove,8/31/2022,10.8
Zip,92841,CA,Orange County,Garden Grove,8/31/2022,11
Zip,92843,CA,Orange County,Garden Grove,8/31/2022,11
Zip,92844,CA,Orange County,Garden Grove,8/31/2022,10.9
Zip,92845,CA,Orange County,Garden Grove,8/31/2022,10.8
Zip,92860,CA,Riverside County,Norco,8/31/2022,15.5
Zip,92861,CA,Orange County,Villa Park,8/31/2022,10.4
Zip,92865,CA,Orange County,Orange,8/31/2022,11.3
Zip,92866,CA,Orange County,Orange,8/31/2022,10.5
Zip,92867,CA,Orange County,Orange,8/31/2022,10.9
Zip,92868,CA,Orange County,Orange,8/31/2022,10.8
Zip,92869,CA,Orange County,Orange,8/31/2022,10.9
Zip,92870,CA,Orange County,Placentia,8/31/2022,10.6
Zip,92879,CA,Riverside County,Corona,8/31/2022,16.7
Zip,92880,CA,Riverside County,Eastvale,8/31/2022,16.9
Zip,92881,CA,Riverside County,Corona,8/31/2022,16.7
Zip,92882,CA,Riverside County,Corona,8/31/2022,16.6
Zip,92883,CA,Riverside County,Corona,8/31/2022,16.7
Zip,92886,CA,Orange County,Yorba Linda,8/31/2022,10.8
Zip,92887,CA,Orange County,Yorba Linda,8/31/2022,10.9
Zip,93510,CA,Los Angeles County,Acton,8/31/2022,12.3
Zip,93516,CA,Kern County,Boron,8/31/2022,19
Zip,93528,CA,Kern County,Johannesburg,8/31/2022,10.2
Zip,93532,CA,Los Angeles County,Lake Hughes,8/31/2022,12.6
Zip,93534,CA,Los Angeles County,Lancaster,8/31/2022,13.5
Zip,93535,CA,Los Angeles County,Lancaster,8/31/2022,13.5
Zip,93536,CA,Los Angeles County,Lancaster,8/31/2022,12.3
Zip,93543,CA,Los Angeles County,Littlerock,8/31/2022,12.4
Zip,93544,CA,Los Angeles County,Llano,8/31/2022,13.2
Zip,93550,CA,Los Angeles County,Palmdale,8/31/2022,12.8
Zip,93551,CA,Los Angeles County,Palmdale,8/31/2022,12.8
Zip,93552,CA,Los Angeles County,Palmdale,8/31/2022,12.8
Zip,93553,CA,Los Angeles County,Pearblossom,8/31/2022,12.6
Zip,93562,CA,San Bernardino County,Trona,8/31/2022,6
Zip,93563,CA,Los Angeles County,Valyermo,8/31/2022,16
Zip,93591,CA,Los Angeles County,Palmdale,8/31/2022,13.4
Zip,95602,CA,Placer County,Auburn,8/31/2022,15.6
Zip,95603,CA,Placer County,Auburn,8/31/2022,14.7
Zip,95605,CA,Yolo County,West Sacramento,8/31/2022,16
Zip,95606,CA,Yolo County,Brooks,8/31/2022,9.3
Zip,95607,CA,Yolo County,Capay,8/31/2022,10.1
Zip,95608,CA,Sacramento County,Carmichael,8/31/2022,15.1
Zip,95610,CA,Sacramento County,Citrus Heights,8/31/2022,14.9
Zip,95612,CA,Yolo County,Clarksburg,8/31/2022,8.8
Zip,95613,CA,El Dorado County,Garden Valley,8/31/2022,1.4
Zip,95614,CA,El Dorado County,Cool,8/31/2022,15.7
Zip,95615,CA,Sacramento County,Courtland,8/31/2022,14.5
Zip,95616,CA,Yolo County,Davis,8/31/2022,12.9
Zip,95618,CA,Yolo County,Davis,8/31/2022,13.2
Zip,95619,CA,El Dorado County,Diamond Springs,8/31/2022,14.1
Zip,95621,CA,Sacramento County,Citrus Heights,8/31/2022,15.2
Zip,95623,CA,El Dorado County,El Dorado,8/31/2022,14.7
Zip,95624,CA,Sacramento County,Elk Grove,8/31/2022,15.9
Zip,95626,CA,Sacramento County,Elverta,8/31/2022,16.4
Zip,95627,CA,Yolo County,Esparto,8/31/2022,14.6
Zip,95628,CA,Sacramento County,Fair Oaks,8/31/2022,15.1
Zip,95630,CA,Sacramento County,Folsom,8/31/2022,14.8
Zip,95631,CA,Placer County,Foresthill,8/31/2022,15.7
Zip,95632,CA,Sacramento County,Galt,8/31/2022,15.2
Zip,95633,CA,El Dorado County,Garden Valley,8/31/2022,14.8
Zip,95634,CA,El Dorado County,Georgetown,8/31/2022,14.4
Zip,95635,CA,El Dorado County,Greenwood,8/31/2022,15.1
Zip,95636,CA,El Dorado County,Somerset,8/31/2022,15.7
Zip,95637,CA,Yolo County,Guinda,8/31/2022,10.7
Zip,95638,CA,Sacramento County,Herald,8/31/2022,15.5
Zip,95639,CA,Yolo County,Clarksburg,8/31/2022,13.9
Zip,95641,CA,Sacramento County,Isleton,8/31/2022,14.1
Zip,95648,CA,Placer County,Lincoln,8/31/2022,14.7
Zip,95650,CA,Placer County,Loomis,8/31/2022,16.5
Zip,95651,CA,El Dorado County,Lotus,8/31/2022,13.7
Zip,95655,CA,Sacramento County,Mather,8/31/2022,15.8
Zip,95656,CA,Amador County,Plymouth,8/31/2022,14.1
Zip,95658,CA,Placer County,Newcastle,8/31/2022,16.9
Zip,95660,CA,Sacramento County,Sacramento,8/31/2022,16
Zip,95661,CA,Placer County,Roseville,8/31/2022,15.1
Zip,95662,CA,Sacramento County,Orangevale,8/31/2022,14.8
Zip,95663,CA,Placer County,Penryn,8/31/2022,16.8
Zip,95664,CA,El Dorado County,Pilot Hill,8/31/2022,17.7
Zip,95667,CA,El Dorado County,Placerville,8/31/2022,14.5
Zip,95668,CA,Sutter County,Pleasant Grove,8/31/2022,15.1
Zip,95670,CA,Sacramento County,Rancho Cordova,8/31/2022,15.2
Zip,95672,CA,El Dorado County,Rescue,8/31/2022,14.6
Zip,95673,CA,Sacramento County,Rio Linda,8/31/2022,15.4
Zip,95677,CA,Placer County,Rocklin,8/31/2022,14.9
Zip,95678,CA,Placer County,Roseville,8/31/2022,14.8
Zip,95679,CA,Yolo County,Brooks,8/31/2022,6.3
Zip,95681,CA,Placer County,Sheridan,8/31/2022,17
Zip,95682,CA,El Dorado County,Shingle Springs,8/31/2022,14.4
Zip,95683,CA,Sacramento County,Sloughhouse,8/31/2022,14.8
Zip,95684,CA,El Dorado County,Somerset,8/31/2022,15.5
Zip,95690,CA,Sacramento County,Walnut Grove,8/31/2022,13.6
Zip,95691,CA,Yolo County,West Sacramento,8/31/2022,14.7
Zip,95693,CA,Sacramento County,Wilton,8/31/2022,15.8
Zip,95694,CA,Yolo County,Winters,8/31/2022,13.8
Zip,95695,CA,Yolo County,Woodland,8/31/2022,14.2
Zip,95697,CA,Yolo County,Yolo,8/31/2022,13.7
Zip,95698,CA,Yolo County,Woodland,8/31/2022,12.3
Zip,95701,CA,Placer County,Alta,8/31/2022,13.6
Zip,95703,CA,Placer County,Applegate,8/31/2022,14.8
Zip,95709,CA,El Dorado County,Camino,8/31/2022,13.9
Zip,95713,CA,Placer County,Colfax,8/31/2022,15
Zip,95714,CA,Placer County,Dutch Flat,8/31/2022,14.7
Zip,95715,CA,Placer County,Soda Springs,8/31/2022,13
Zip,95717,CA,Placer County,Gold Run,8/31/2022,14.7
Zip,95720,CA,El Dorado County,Kyburz,8/31/2022,16.6
Zip,95721,CA,El Dorado County,Twin Bridges,8/31/2022,18
Zip,95722,CA,Placer County,Meadow Vista,8/31/2022,15.2
Zip,95724,CA,Placer County,Soda Springs,8/31/2022,19.9
Zip,95726,CA,El Dorado County,Pollock Pines,8/31/2022,14
Zip,95728,CA,Placer County,Soda Springs,8/31/2022,18.8
Zip,95735,CA,El Dorado County,Twin Bridges,8/31/2022,19.1
Zip,95742,CA,Sacramento County,Rancho Cordova,8/31/2022,15.6
Zip,95746,CA,Placer County,Granite Bay,8/31/2022,15.7
Zip,95747,CA,Placer County,Roseville,8/31/2022,14.8
Zip,95757,CA,Sacramento County,Elk Grove,8/31/2022,16
Zip,95758,CA,Sacramento County,Elk Grove,8/31/2022,15.8
Zip,95762,CA,El Dorado County,El Dorado Hills,8/31/2022,14.1
Zip,95765,CA,Placer County,Rocklin,8/31/2022,14.7
Zip,95776,CA,Yolo County,Woodland,8/31/2022,15
Zip,95811,CA,Sacramento County,Sacramento,8/31/2022,13.5
Zip,95814,CA,Sacramento County,Sacramento,8/31/2022,13
Zip,95815,CA,Sacramento County,Sacramento,8/31/2022,16.2
Zip,95816,CA,Sacramento County,Sacramento,8/31/2022,14.6
Zip,95817,CA,Sacramento County,Sacramento,8/31/2022,16.1
Zip,95818,CA,Sacramento County,Sacramento,8/31/2022,14.8
Zip,95819,CA,Sacramento County,Sacramento,8/31/2022,15.2
Zip,95820,CA,Sacramento County,Sacramento,8/31/2022,16
Zip,95821,CA,Sacramento County,Arden-Arcade,8/31/2022,15.3
Zip,95822,CA,Sacramento County,Sacramento,8/31/2022,15.5
Zip,95823,CA,Sacramento County,Sacramento,8/31/2022,16.1
Zip,95824,CA,Sacramento County,Sacramento,8/31/2022,16
Zip,95825,CA,Sacramento County,Arden-Arcade,8/31/2022,15.3
Zip,95826,CA,Sacramento County,Rosemont,8/31/2022,15.2
Zip,95827,CA,Sacramento County,Rancho Cordova,8/31/2022,15.5
Zip,95828,CA,Sacramento County,Florin,8/31/2022,16
Zip,95829,CA,Sacramento County,Sacramento,8/31/2022,15.8
Zip,95830,CA,Sacramento County,Elk Grove,8/31/2022,16.2
Zip,95831,CA,Sacramento County,Sacramento,8/31/2022,14.4
Zip,95832,CA,Sacramento County,Sacramento,8/31/2022,14.9
Zip,95833,CA,Sacramento County,Sacramento,8/31/2022,15.3
Zip,95834,CA,Sacramento County,Sacramento,8/31/2022,15.8
Zip,95835,CA,Sacramento County,Sacramento,8/31/2022,15.7
Zip,95837,CA,Sutter County,Nicolaus,8/31/2022,15
Zip,95838,CA,Sacramento County,Sacramento,8/31/2022,15.6
Zip,95841,CA,Sacramento County,Sacramento,8/31/2022,15.3
Zip,95842,CA,Sacramento County,Sacramento,8/31/2022,15.5
Zip,95843,CA,Sacramento County,Sacramento,8/31/2022,15.5
Zip,95864,CA,Sacramento County,Arden-Arcade,8/31/2022,15.5
Zip,95937,CA,Colusa County,Arbuckle,8/31/2022,5.4
Zip,96140,CA,Placer County,Carnelian Bay,8/31/2022,15.5
Zip,96141,CA,Placer County,Homewood,8/31/2022,19.4
Zip,96142,CA,El Dorado County,Tahoma,8/31/2022,17.9
Zip,96143,CA,Placer County,Kings Beach,8/31/2022,16.7
Zip,96145,CA,Placer County,Tahoe City,8/31/2022,17
Zip,96146,CA,Placer County,Tahoe City,8/31/2022,15.9
Zip,96148,CA,Placer County,Tahoe Vista,8/31/2022,17.7
Zip,96150,CA,El Dorado County,South Lake Tahoe,8/31/2022,16.9
Zip,97003,OR,Washington County,Beaverton,8/31/2022,13.8
Zip,97004,OR,Clackamas County,Beavercreek,8/31/2022,13.8
Zip,97005,OR,Washington County,Beaverton,8/31/2022,13.6
Zip,97006,OR,Washington County,Beaverton,8/31/2022,13.6
Zip,97007,OR,Washington County,Beaverton,8/31/2022,13.5
Zip,97008,OR,Washington County,Beaverton,8/31/2022,13.8
Zip,97009,OR,Clackamas County,Boring,8/31/2022,13.3
Zip,97011,OR,Clackamas County,Brightwood,8/31/2022,13.9
Zip,97013,OR,Clackamas County,Canby,8/31/2022,12.7
Zip,97015,OR,Clackamas County,Clackamas,8/31/2022,12.7
Zip,97016,OR,Columbia County,Clatskanie,8/31/2022,12.1
Zip,97017,OR,Clackamas County,Colton,8/31/2022,13.8
Zip,97018,OR,Columbia County,Columbia City,8/31/2022,12.1
Zip,97019,OR,Multnomah County,Corbett,8/31/2022,13.2
Zip,97022,OR,Clackamas County,Eagle Creek,8/31/2022,13.5
Zip,97023,OR,Clackamas County,Estacada,8/31/2022,13.4
Zip,97024,OR,Multnomah County,Fairview,8/31/2022,12.7
Zip,97027,OR,Clackamas County,Gladstone,8/31/2022,12.7
Zip,97028,OR,Clackamas County,Rhododendron,8/31/2022,13.5
Zip,97030,OR,Multnomah County,Gresham,8/31/2022,13
Zip,97034,OR,Clackamas County,Lake Oswego,8/31/2022,11.5
Zip,97035,OR,Clackamas County,Lake Oswego,8/31/2022,12.1
Zip,97038,OR,Clackamas County,Molalla,8/31/2022,13.6
Zip,97042,OR,Clackamas County,Mulino,8/31/2022,14.4
Zip,97045,OR,Clackamas County,Oregon City,8/31/2022,12.8
Zip,97048,OR,Columbia County,Rainier,8/31/2022,12.7
Zip,97049,OR,Clackamas County,Rhododendron,8/31/2022,14.7
Zip,97051,OR,Columbia County,Saint Helens,8/31/2022,12.3
Zip,97053,OR,Columbia County,Warren,8/31/2022,11.5
Zip,97054,OR,Columbia County,Deer Island,8/31/2022,13.4
Zip,97055,OR,Clackamas County,Sandy,8/31/2022,13
Zip,97056,OR,Columbia County,Scappoose,8/31/2022,12
Zip,97060,OR,Multnomah County,Troutdale,8/31/2022,13.5
Zip,97062,OR,Washington County,Tualatin,8/31/2022,13.3
Zip,97064,OR,Columbia County,Vernonia,8/31/2022,12.3
Zip,97067,OR,Clackamas County,Welches,8/31/2022,14.4
Zip,97068,OR,Clackamas County,West Linn,8/31/2022,12.7
Zip,97070,OR,Clackamas County,Wilsonville,8/31/2022,12.5
Zip,97078,OR,Washington County,Beaverton,8/31/2022,14.1
Zip,97080,OR,Multnomah County,Gresham,8/31/2022,12.9
Zip,97086,OR,Clackamas County,Happy Valley,8/31/2022,12.7
Zip,97089,OR,Clackamas County,Damascus,8/31/2022,12.4
Zip,97101,OR,Yamhill County,Amity,8/31/2022,13.5
Zip,97106,OR,Washington County,Banks,8/31/2022,14.1
Zip,97109,OR,Washington County,Buxton,8/31/2022,15.9
Zip,97111,OR,Yamhill County,Carlton,8/31/2022,13.5
Zip,97113,OR,Washington County,Cornelius,8/31/2022,13.9
Zip,97114,OR,Yamhill County,Dayton,8/31/2022,12
Zip,97115,OR,Yamhill County,Dundee,8/31/2022,13.7
Zip,97116,OR,Washington County,Forest Grove,8/31/2022,13.5
Zip,97117,OR,Washington County,Gales Creek,8/31/2022,15.6
Zip,97119,OR,Washington County,Gaston,8/31/2022,14.2
Zip,97123,OR,Washington County,Hillsboro,8/31/2022,13.9
Zip,97124,OR,Washington County,Hillsboro,8/31/2022,13.4
Zip,97125,OR,Washington County,Banks,8/31/2022,15
Zip,97127,OR,Yamhill County,Lafayette,8/31/2022,13.2
Zip,97128,OR,Yamhill County,McMinnville,8/31/2022,13.3
Zip,97132,OR,Yamhill County,Newberg,8/31/2022,12.4
Zip,97133,OR,Washington County,North Plains,8/31/2022,13.7
Zip,97140,OR,Washington County,Sherwood,8/31/2022,13.5
Zip,97144,OR,Washington County,Timber,8/31/2022,14
Zip,97148,OR,Yamhill County,Yamhill,8/31/2022,13.9
Zip,97201,OR,Multnomah County,Portland,8/31/2022,9.1
Zip,97202,OR,Multnomah County,Portland,8/31/2022,11.7
Zip,97203,OR,Multnomah County,Portland,8/31/2022,12.3
Zip,97204,OR,Multnomah County,Portland,8/31/2022,5.4
Zip,97205,OR,Multnomah County,Portland,8/31/2022,9
Zip,97206,OR,Multnomah County,Portland,8/31/2022,12.1
Zip,97209,OR,Multnomah County,Portland,8/31/2022,7.8
Zip,97210,OR,Multnomah County,Portland,8/31/2022,9.6
Zip,97211,OR,Multnomah County,Portland,8/31/2022,11.2
Zip,97212,OR,Multnomah County,Portland,8/31/2022,10.5
Zip,97213,OR,Multnomah County,Portland,8/31/2022,11.5
Zip,97214,OR,Multnomah County,Portland,8/31/2022,10.4
Zip,97215,OR,Multnomah County,Portland,8/31/2022,11.5
Zip,97216,OR,Multnomah County,Portland,8/31/2022,12.4
Zip,97217,OR,Multnomah County,Portland,8/31/2022,11.3
Zip,97218,OR,Multnomah County,Portland,8/31/2022,12.5
Zip,97219,OR,Multnomah County,Portland,8/31/2022,12
Zip,97220,OR,Multnomah County,Portland,8/31/2022,12.5
Zip,97221,OR,Multnomah County,Portland,8/31/2022,12
Zip,97222,OR,Clackamas County,Milwaukie,8/31/2022,13
Zip,97223,OR,Washington County,Tigard,8/31/2022,13.4
Zip,97224,OR,Washington County,Tigard,8/31/2022,13.3
Zip,97225,OR,Washington County,West Haven-Sylvan,8/31/2022,12.9
Zip,97227,OR,Multnomah County,Portland,8/31/2022,11
Zip,97229,OR,Multnomah County,Portland,8/31/2022,12.5
Zip,97230,OR,Multnomah County,Portland,8/31/2022,12.9
